,person_age,person_income,person_home_ownership,person_emp_length,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length
6734,25.0,61000.0,0.0,9.0,6.0,6000.0,11.039866610796844,0,0.1,0.0,4.0
6735,23.0,44000.0,1.0,7.0,6.0,8500.0,7.14,1,0.19,0.0,3.0
6736,22.0,61104.0,0.0,6.0,5.0,6000.0,11.039866610796844,0,0.1,0.0,4.0
6737,23.0,50000.0,1.0,2.0,5.0,4000.0,11.86,0,0.08,0.0,3.0
6738,25.0,50000.0,2.0,9.0,4.0,12000.0,13.98,0,0.24,0.0,2.0
6739,21.0,62000.0,0.0,2.0,5.0,6000.0,10.25,0,0.1,0.0,4.0
6740,25.0,62000.0,0.0,2.0,6.0,6000.0,11.039866610796844,0,0.1,0.0,3.0
6741,22.0,24000.0,0.0,6.0,5.0,7125.0,9.67,0,0.3,0.0,3.0
6742,22.0,50000.0,1.0,5.0,5.0,15000.0,10.25,0,0.3,0.0,3.0
6743,23.0,25279.0,0.0,7.0,3.0,7125.0,17.58,0,0.28,0.0,4.0
6744,22.0,26124.0,0.0,2.0,6.0,7125.0,5.79,0,0.27,0.0,2.0
6745,22.0,28000.0,0.0,6.0,5.0,7125.0,11.039866610796844,0,0.25,0.0,4.0
6746,24.0,70000.0,0.0,8.0,6.0,7125.0,6.92,0,0.1,0.0,2.0
6747,22.0,50000.0,1.0,6.0,5.0,10000.0,9.88,0,0.2,0.0,4.0
6748,26.0,15000.0,0.0,2.0,5.0,7100.0,9.99,1,0.44000000000000006,0.0,4.0
6749,23.0,25000.0,0.0,1.0,6.0,7100.0,7.9,0,0.28,0.0,2.0
6750,25.0,50000.0,1.0,9.0,5.0,5000.0,11.36,0,0.1,0.0,2.0
6751,25.0,33000.0,0.0,1.0,4.0,7100.0,14.65,1,0.22,0.0,4.0
6752,23.0,50000.0,1.0,4.0,5.0,20000.0,10.62,0,0.4,0.0,4.0
6753,23.0,44400.0,0.0,2.0,6.0,7100.0,6.99,1,0.16,0.0,3.0
6754,25.0,95000.0,0.0,3.0,6.0,7100.0,6.99,0,0.07,0.0,2.0
6755,25.0,96000.0,0.0,9.0,6.0,7075.0,5.99,0,0.07,0.0,4.0
6756,22.0,50000.0,1.0,3.0,6.0,2500.0,7.51,0,0.05,0.0,4.0
6757,22.0,30500.0,0.0,0.0,6.0,7025.0,6.54,1,0.23,0.0,4.0
6758,22.0,10000.0,0.0,0.0,5.0,7000.0,12.21,1,0.44000000000000006,0.0,2.0
6759,25.0,50000.0,1.0,9.0,6.0,18000.0,7.88,0,0.36,0.0,2.0
6760,22.0,50000.0,2.0,2.0,4.0,6000.0,14.22,0,0.12,0.0,2.0
6761,22.0,15090.0,0.0,0.0,6.0,7000.0,8.94,1,0.44000000000000006,0.0,4.0
6764,22.0,18000.0,0.0,1.0,5.0,7000.0,10.65,1,0.39,0.0,2.0
6765,25.0,50000.0,1.0,4.0,6.0,6000.0,6.76,0,0.12,0.0,3.0
6766,23.0,18000.0,0.0,1.0,6.0,7000.0,7.88,1,0.39,0.0,4.0
6767,21.0,18000.0,0.0,5.0,5.0,7000.0,11.14,1,0.39,0.0,4.0
6768,22.0,50000.0,1.0,0.0,6.0,6250.0,7.88,0,0.13,0.0,2.0
6770,21.0,19200.0,0.0,5.0,4.0,7000.0,14.35,1,0.36,0.0,2.0
6771,25.0,19200.0,0.0,1.0,2.0,7000.0,16.82,1,0.36,0.0,3.0
6773,23.0,21600.0,0.0,5.0,6.0,7000.0,6.62,1,0.32,0.0,2.0
6774,21.0,21600.0,0.0,6.0,4.0,7000.0,13.98,1,0.32,0.0,3.0
6775,26.0,22480.0,0.0,0.0,6.0,7000.0,8.0,1,0.31,0.0,4.0
6776,22.0,22500.0,0.0,2.0,5.0,7000.0,10.38,1,0.31,0.0,3.0
6777,24.0,22680.0,0.0,9.0,5.0,7000.0,10.62,1,0.31,0.0,3.0
6779,25.0,22880.0,0.0,2.0,4.0,7000.0,11.039866610796844,1,0.31,0.0,3.0
6780,23.0,50000.0,1.0,3.0,4.0,7000.0,13.48,0,0.14,0.0,2.0
6781,26.0,22884.0,0.0,2.0,6.0,7000.0,7.51,1,0.31,0.0,4.0
6782,23.0,44000.0,1.0,0.0,1.0,2000.0,19.13,1,0.05,0.0,3.0
6783,23.0,50000.0,1.0,5.0,5.0,9000.0,11.14,0,0.18,0.0,2.0
6784,26.0,50000.0,1.0,0.0,6.0,10000.0,7.74,0,0.2,0.0,2.0
6785,25.0,23000.0,0.0,0.0,3.0,7000.0,12.49,1,0.3,0.0,4.0
6786,22.0,50000.0,1.0,0.0,5.0,2500.0,12.18,0,0.05,0.0,4.0
6787,23.0,50000.0,1.0,1.0,6.0,9000.0,11.039866610796844,0,0.18,0.0,2.0
6788,25.0,23460.0,0.0,5.0,5.0,7000.0,11.039866610796844,0,0.3,0.0,2.0
6789,22.0,24000.0,0.0,6.0,5.0,7000.0,12.42,0,0.29,0.0,2.0
6790,26.0,24000.0,0.0,2.0,4.0,7000.0,12.99,0,0.29,0.0,3.0
6791,24.0,24000.0,0.0,0.0,3.0,7000.0,15.62,1,0.29,0.0,2.0
6792,22.0,50000.0,1.0,5.0,5.0,2000.0,12.18,0,0.04,0.0,3.0
6793,23.0,50000.0,2.0,3.0,6.0,5000.0,8.94,0,0.1,0.0,3.0
6794,22.0,50000.0,2.0,3.0,6.0,6000.0,8.94,0,0.12,0.0,2.0
6795,26.0,50000.0,1.0,5.0,6.0,5000.0,7.4,0,0.1,0.0,2.0
6796,24.0,44000.0,1.0,0.0,3.0,15000.0,15.31,1,0.34,0.0,2.0
6797,25.0,24000.0,0.0,0.0,2.0,7000.0,16.45,1,0.29,0.0,2.0
6798,22.0,24996.0,0.0,6.0,5.0,7000.0,11.86,0,0.28,0.0,2.0
6799,21.0,25000.0,0.0,1.0,5.0,7000.0,12.69,0,0.28,0.0,2.0
6800,22.0,50000.0,1.0,6.0,4.0,10500.0,14.26,0,0.21,0.0,2.0
6801,22.0,63000.0,0.0,6.0,5.0,6000.0,11.49,0,0.1,0.0,2.0
6802,26.0,63000.0,0.0,3.0,4.0,6000.0,13.23,0,0.1,0.0,2.0
6803,23.0,63402.0,0.0,3.0,4.0,6000.0,13.22,0,0.09,0.0,4.0
6804,25.0,57500.0,0.0,4.0,4.0,6000.0,11.28,1,0.1,0.0,2.0
6805,24.0,58668.0,0.0,8.0,3.0,6000.0,15.05,1,0.1,0.0,4.0
6806,23.0,65000.0,0.0,7.0,4.0,6000.0,15.23,0,0.09,0.0,3.0
6807,23.0,65000.0,0.0,2.0,5.0,6000.0,11.99,0,0.09,0.0,2.0
6808,26.0,65000.0,0.0,7.0,3.0,6000.0,16.49,0,0.09,0.0,2.0
6809,25.0,59000.0,0.0,9.0,4.0,6000.0,15.23,1,0.1,0.0,3.0
6810,23.0,44000.0,1.0,8.0,5.0,15000.0,12.18,1,0.34,0.0,3.0
6811,24.0,50000.0,1.0,3.0,5.0,12000.0,11.039866610796844,0,0.24,0.0,3.0
6812,22.0,50000.0,1.0,2.0,6.0,11000.0,8.94,0,0.22,0.0,4.0
6813,25.0,65000.0,0.0,8.0,4.0,6000.0,13.06,0,0.09,0.0,3.0
6814,24.0,65000.0,0.0,3.0,6.0,6000.0,11.039866610796844,0,0.09,0.0,2.0
6815,24.0,59000.0,0.0,2.0,3.0,6000.0,16.0,1,0.1,0.0,4.0
6816,23.0,65000.0,0.0,0.0,6.0,6000.0,9.63,0,0.09,0.0,3.0
6817,25.0,65004.0,0.0,0.0,4.0,6000.0,12.87,0,0.09,0.0,4.0
6818,21.0,65004.0,0.0,5.0,6.0,6000.0,7.68,0,0.09,0.0,3.0
6819,22.0,50000.0,1.0,0.0,5.0,20000.0,11.48,0,0.4,0.0,2.0
6820,22.0,65100.0,0.0,3.0,2.0,6000.0,16.2,0,0.09,0.0,4.0
6821,22.0,66000.0,0.0,4.0,5.0,6000.0,9.99,0,0.09,0.0,4.0
6822,25.0,44000.0,1.0,4.0,3.0,5550.0,14.11,1,0.13,0.0,4.0
6823,26.0,66400.0,0.0,6.0,6.0,6000.0,7.29,0,0.09,0.0,4.0
6824,24.0,67644.0,0.0,3.0,6.0,6000.0,6.99,0,0.09,0.0,3.0
6825,24.0,50000.0,1.0,8.0,4.0,3000.0,13.47,0,0.06,0.0,2.0
6826,26.0,62065.0,0.0,7.0,5.0,6000.0,11.12,1,0.1,0.0,3.0
6827,26.0,44000.0,1.0,8.0,1.0,12000.0,18.84,1,0.27,0.0,3.0
6828,22.0,68250.0,0.0,4.0,1.0,6000.0,19.13,0,0.09,0.0,3.0
6829,24.0,50000.0,1.0,2.0,6.0,12500.0,9.32,0,0.25,0.0,2.0
6830,25.0,68496.0,0.0,1.0,6.0,6000.0,8.0,0,0.09,0.0,3.0
6831,22.0,69000.0,0.0,2.0,6.0,6000.0,7.49,0,0.09,0.0,4.0
6832,22.0,44000.0,1.0,4.0,3.0,16000.0,14.74,1,0.36,0.0,3.0
6833,23.0,69000.0,0.0,7.0,6.0,6000.0,7.88,0,0.09,0.0,2.0
6834,26.0,63400.0,0.0,2.0,3.0,6000.0,15.21,1,0.09,0.0,2.0
6835,22.0,69500.0,0.0,6.0,5.0,6000.0,10.65,0,0.09,0.0,4.0
6836,22.0,50000.0,1.0,1.0,2.0,9800.0,16.32,0,0.2,0.0,3.0
6837,22.0,69528.0,0.0,6.0,4.0,6000.0,12.99,0,0.09,0.0,3.0
6838,26.0,69780.0,0.0,3.0,6.0,6000.0,9.32,0,0.09,0.0,3.0
6839,24.0,69996.0,0.0,0.0,4.0,6000.0,13.06,0,0.09,0.0,2.0
6840,26.0,70000.0,0.0,3.0,6.0,6000.0,8.49,0,0.09,0.0,4.0
6841,21.0,44000.0,1.0,2.0,2.0,15000.0,16.0,1,0.34,0.0,2.0
6842,23.0,70000.0,0.0,4.0,6.0,6000.0,7.49,0,0.09,0.0,2.0
6843,23.0,50000.0,1.0,0.0,6.0,6500.0,11.039866610796844,0,0.13,0.0,4.0
6844,22.0,50000.0,1.0,7.0,6.0,6400.0,8.0,0,0.13,0.0,2.0
6845,26.0,50000.0,1.0,10.0,2.0,15000.0,16.0,0,0.3,0.0,3.0
6846,25.0,70000.0,0.0,9.0,5.0,6000.0,9.25,0,0.09,0.0,4.0
6847,26.0,70000.0,0.0,4.0,6.0,6000.0,6.17,0,0.09,0.0,4.0
6848,24.0,50000.0,1.0,4.0,6.0,6000.0,9.63,0,0.12,0.0,3.0
6849,24.0,50000.0,1.0,1.0,4.0,11400.0,12.53,0,0.23,0.0,2.0
6850,23.0,70000.0,0.0,4.0,5.0,6000.0,11.49,0,0.09,0.0,4.0
6851,22.0,70000.0,0.0,0.0,5.0,6000.0,11.89,0,0.09,0.0,2.0
6852,22.0,50000.0,1.0,7.0,5.0,4000.0,10.95,0,0.08,0.0,4.0
6853,23.0,50000.0,1.0,7.0,5.0,8600.0,11.26,0,0.17,0.0,3.0
6854,26.0,50000.0,2.0,4.0,4.0,10000.0,13.47,0,0.2,0.0,2.0
6855,23.0,50000.0,2.0,0.0,6.0,10200.0,9.63,0,0.2,0.0,4.0
6856,24.0,50000.0,1.0,7.0,3.0,1000.0,14.42,0,0.02,0.0,3.0
6857,22.0,71000.0,0.0,4.0,5.0,6000.0,11.039866610796844,0,0.08,0.0,4.0
6858,23.0,65074.0,0.0,0.0,3.0,6000.0,14.42,1,0.09,0.0,3.0
6860,25.0,50000.0,1.0,5.0,3.0,7500.0,13.8,0,0.15,0.0,4.0
6861,24.0,44000.0,1.0,6.0,1.0,7500.0,16.33,1,0.17,0.0,2.0
6862,26.0,66000.0,0.0,10.0,4.0,6000.0,13.49,1,0.09,0.0,2.0
6863,23.0,50000.0,2.0,0.0,5.0,14000.0,10.33,0,0.28,0.0,2.0
6864,21.0,72000.0,0.0,3.0,6.0,6000.0,5.42,0,0.08,0.0,4.0
6865,24.0,72000.0,0.0,3.0,6.0,6000.0,7.66,0,0.08,0.0,3.0
6866,25.0,44000.0,1.0,7.0,5.0,7500.0,10.08,1,0.17,0.0,2.0
6867,21.0,44000.0,1.0,5.0,3.0,7500.0,12.92,1,0.17,0.0,4.0
6868,25.0,72000.0,0.0,1.0,5.0,6000.0,11.86,0,0.08,0.0,3.0
6869,22.0,50000.0,2.0,4.0,5.0,16000.0,9.45,0,0.32,0.0,4.0
6870,23.0,73000.0,0.0,4.0,5.0,6000.0,12.53,0,0.08,0.0,4.0
6871,26.0,50000.0,1.0,10.0,4.0,13000.0,11.97,0,0.26,0.0,3.0
6872,23.0,73500.0,0.0,7.0,3.0,6000.0,14.96,0,0.08,0.0,4.0
6873,22.0,50000.0,2.0,6.0,6.0,15000.0,8.63,0,0.3,0.0,2.0
6874,23.0,57800.0,0.0,2.0,5.0,6000.0,10.99,1,0.09,0.0,4.0
6875,24.0,50000.0,1.0,7.0,3.0,9000.0,11.039866610796844,0,0.18,0.0,3.0
6876,21.0,44000.0,1.0,5.0,3.0,6000.0,12.61,1,0.14,0.0,3.0
6877,25.0,50000.0,1.0,9.0,6.0,6400.0,8.32,0,0.13,0.0,3.0
6878,26.0,50000.0,1.0,2.0,3.0,20000.0,13.3,0,0.4,0.0,3.0
6879,23.0,74000.0,0.0,7.0,6.0,6000.0,5.79,0,0.08,0.0,3.0
6880,25.0,74500.0,0.0,3.0,5.0,6000.0,9.99,0,0.08,0.0,4.0
6881,26.0,74970.0,0.0,5.0,6.0,6000.0,7.88,0,0.08,0.0,2.0
6882,23.0,75000.0,0.0,1.0,5.0,6000.0,12.42,0,0.08,0.0,3.0
6883,24.0,50000.0,1.0,0.0,5.0,5500.0,11.039866610796844,0,0.11,0.0,3.0
6885,23.0,75000.0,0.0,1.0,6.0,6000.0,6.03,0,0.08,0.0,4.0
6886,23.0,75000.0,0.0,1.0,6.0,6000.0,6.99,0,0.08,0.0,4.0
6887,23.0,50004.0,1.0,7.0,6.0,2700.0,5.99,0,0.05,0.0,2.0
6888,23.0,69000.0,0.0,7.0,3.0,6000.0,16.02,1,0.09,0.0,2.0
6889,22.0,50004.0,1.0,4.0,6.0,6250.0,11.039866610796844,0,0.12,0.0,4.0
6890,25.0,50004.0,2.0,1.0,6.0,10000.0,7.29,0,0.2,0.0,3.0
6891,23.0,75000.0,0.0,4.0,4.0,6000.0,13.98,0,0.08,0.0,2.0
6892,23.0,75000.0,0.0,0.0,5.0,6000.0,11.48,0,0.08,0.0,2.0
6893,24.0,50004.0,2.0,2.0,5.0,10000.0,11.12,0,0.2,0.0,2.0
6894,22.0,50004.0,1.0,5.0,3.0,14000.0,15.58,0,0.28,0.0,4.0
6895,23.0,78000.0,0.0,0.0,5.0,6000.0,9.99,0,0.08,0.0,2.0
6896,22.0,50004.0,1.0,6.0,3.0,7200.0,11.039866610796844,0,0.14,0.0,2.0
6897,25.0,78000.0,0.0,1.0,6.0,6000.0,9.63,0,0.08,0.0,4.0
6898,23.0,50004.0,1.0,7.0,5.0,16000.0,11.83,0,0.32,0.0,2.0
6899,22.0,50004.0,2.0,0.0,4.0,5000.0,14.26,0,0.1,0.0,4.0
6900,22.0,80000.0,0.0,1.0,6.0,6000.0,11.039866610796844,0,0.07,0.0,2.0
6901,26.0,50004.0,1.0,10.0,6.0,5000.0,9.32,0,0.1,0.0,2.0
6902,22.0,44004.0,1.0,3.0,3.0,9000.0,14.11,1,0.2,0.0,3.0
6903,25.0,80000.0,0.0,5.0,6.0,6000.0,8.0,0,0.07,0.0,4.0
6904,24.0,80490.0,0.0,8.0,5.0,6000.0,10.59,0,0.07,0.0,3.0
6905,22.0,50004.0,1.0,0.0,6.0,12000.0,7.37,0,0.24,0.0,2.0
6906,22.0,44004.0,1.0,0.0,2.0,11000.0,15.68,1,0.25,0.0,4.0
6907,23.0,80607.0,0.0,2.0,5.0,6000.0,12.21,0,0.07,0.0,2.0
6908,25.0,82000.0,0.0,5.0,4.0,6000.0,11.039866610796844,0,0.07,0.0,3.0
6909,23.0,50004.0,1.0,7.0,6.0,6000.0,11.039866610796844,0,0.12,0.0,3.0
6910,22.0,50004.0,1.0,6.0,4.0,2500.0,12.53,0,0.05,0.0,2.0
6911,26.0,50004.0,1.0,10.0,6.0,5000.0,9.32,0,0.1,0.0,2.0
6912,25.0,82000.0,0.0,0.0,5.0,6000.0,9.91,0,0.07,0.0,2.0
6913,26.0,82000.0,0.0,8.0,6.0,6000.0,7.88,0,0.07,0.0,3.0
6914,23.0,50004.0,1.0,8.0,4.0,2000.0,11.91,0,0.04,0.0,2.0
6915,26.0,50004.0,2.0,2.0,3.0,11000.0,13.87,0,0.22,0.0,4.0
6916,23.0,83954.0,0.0,7.0,6.0,6000.0,11.039866610796844,0,0.07,0.0,2.0
6917,23.0,84000.0,0.0,5.0,6.0,6000.0,6.99,0,0.07,0.0,3.0
6918,21.0,50031.0,1.0,5.0,6.0,2000.0,5.99,0,0.04,0.0,2.0
6919,25.0,84000.0,0.0,2.0,6.0,6000.0,8.94,0,0.07,0.0,2.0
6920,23.0,50052.0,2.0,8.0,5.0,15000.0,9.63,0,0.3,0.0,4.0
6921,24.0,84996.0,0.0,1.0,6.0,6000.0,6.03,0,0.07,0.0,3.0
6923,23.0,50129.0,1.0,7.0,6.0,11400.0,7.29,0,0.23,0.0,2.0
6924,25.0,85000.0,0.0,4.0,5.0,6000.0,10.0,0,0.07,0.0,3.0
6925,23.0,50205.0,1.0,7.0,6.0,5300.0,5.42,0,0.11,0.0,4.0
6926,25.0,73000.0,0.0,2.0,3.0,6000.0,14.96,1,0.08,0.0,4.0
6927,21.0,86000.0,0.0,5.0,5.0,6000.0,10.0,0,0.07,0.0,4.0
6928,25.0,50280.0,1.0,0.0,6.0,10000.0,9.63,0,0.2,0.0,2.0
6929,22.0,50285.0,1.0,6.0,4.0,7000.0,13.11,0,0.14,0.0,4.0
6930,25.0,50300.0,1.0,3.0,2.0,1000.0,18.39,0,0.02,0.0,3.0
6931,22.0,86000.0,0.0,6.0,6.0,6000.0,5.42,0,0.07,0.0,3.0
6932,22.0,50364.0,1.0,6.0,6.0,6000.0,6.03,0,0.12,0.0,3.0
6933,23.0,50400.0,1.0,7.0,6.0,8375.0,7.51,0,0.17,0.0,2.0
6934,26.0,50400.0,1.0,3.0,5.0,23625.0,9.91,0,0.44000000000000006,0.0,3.0
6935,22.0,50400.0,1.0,0.0,6.0,12000.0,7.9,0,0.24,0.0,3.0
6936,25.0,50400.0,1.0,4.0,4.0,3000.0,14.65,0,0.06,0.0,3.0
6937,22.0,75000.0,0.0,6.0,5.0,6000.0,11.039866610796844,1,0.08,0.0,2.0
6938,24.0,89772.0,0.0,8.0,4.0,6000.0,13.92,0,0.07,0.0,3.0
6939,25.0,90000.0,0.0,9.0,4.0,6000.0,13.49,0,0.07,0.0,4.0
6940,26.0,78000.0,0.0,5.0,4.0,6000.0,12.68,1,0.08,0.0,2.0
6941,25.0,44400.0,1.0,9.0,4.0,6000.0,12.99,1,0.14,0.0,4.0
6942,23.0,50400.0,2.0,7.0,3.0,7000.0,15.99,0,0.14,0.0,2.0
6943,23.0,50400.0,1.0,7.0,5.0,2500.0,10.99,0,0.05,0.0,4.0
6944,23.0,50400.0,1.0,4.0,6.0,11200.0,7.42,0,0.22,0.0,3.0
6945,25.0,90000.0,0.0,4.0,6.0,6000.0,7.88,0,0.07,0.0,3.0
6946,23.0,90000.0,0.0,3.0,5.0,6000.0,10.25,0,0.07,0.0,3.0
6947,24.0,79650.0,0.0,4.0,2.0,6000.0,16.35,1,0.08,0.0,3.0
6948,23.0,92000.0,0.0,4.0,5.0,6000.0,12.42,0,0.07,0.0,3.0
6949,26.0,81000.0,0.0,10.0,6.0,6000.0,7.51,1,0.07,0.0,2.0
6950,25.0,50400.0,1.0,5.0,5.0,12000.0,9.62,0,0.24,0.0,4.0
6951,22.0,50400.0,1.0,6.0,3.0,12000.0,14.09,0,0.24,0.0,2.0
6953,26.0,95000.0,0.0,0.0,5.0,6000.0,10.99,0,0.06,0.0,2.0
6954,24.0,95000.0,0.0,3.0,5.0,6000.0,10.99,0,0.06,0.0,4.0
6955,25.0,50400.0,2.0,0.0,3.0,6000.0,14.59,0,0.12,0.0,2.0
6956,26.0,50400.0,2.0,0.0,5.0,6725.0,10.62,0,0.13,0.0,4.0
6957,25.0,96000.0,0.0,0.0,6.0,6000.0,6.99,0,0.06,0.0,4.0
6958,24.0,96500.0,0.0,0.0,6.0,6000.0,7.66,0,0.06,0.0,2.0
6959,26.0,98000.0,0.0,8.0,5.0,6000.0,10.99,0,0.06,0.0,3.0
6960,25.0,100000.0,0.0,0.0,6.0,6000.0,5.42,0,0.06,0.0,4.0
6961,21.0,50460.0,2.0,4.0,4.0,6000.0,13.49,0,0.12,0.0,3.0
6962,24.0,50496.0,1.0,3.0,5.0,3000.0,11.99,0,0.06,0.0,3.0
6963,22.0,100000.0,0.0,6.0,5.0,6000.0,11.99,0,0.06,0.0,4.0
6964,22.0,100000.0,0.0,3.0,4.0,6000.0,12.98,0,0.06,0.0,2.0
6965,25.0,100000.0,0.0,9.0,3.0,6000.0,14.42,0,0.06,0.0,3.0
6966,26.0,92000.0,0.0,0.0,3.0,6000.0,15.58,1,0.07,0.0,3.0
6967,22.0,105000.0,0.0,4.0,5.0,6000.0,9.99,0,0.06,0.0,2.0
6968,22.0,50500.0,2.0,6.0,5.0,6000.0,11.83,0,0.12,0.0,2.0
6969,22.0,93000.0,0.0,6.0,6.0,6000.0,8.94,1,0.06,0.0,4.0
6970,22.0,105500.0,0.0,6.0,5.0,6000.0,11.99,0,0.06,0.0,4.0
6971,23.0,95000.0,0.0,7.0,3.0,6000.0,16.49,1,0.06,0.0,4.0
6972,23.0,50508.0,2.0,8.0,5.0,7500.0,10.83,0,0.15,0.0,4.0
6973,24.0,110000.0,0.0,0.0,5.0,6000.0,11.039866610796844,0,0.05,0.0,4.0
6974,25.0,50600.0,2.0,3.0,6.0,3000.0,7.51,0,0.06,0.0,2.0
6975,26.0,50648.0,1.0,8.0,6.0,8000.0,6.76,0,0.16,0.0,4.0
6976,24.0,50700.0,1.0,8.0,6.0,4500.0,8.9,0,0.09,0.0,4.0
6977,24.0,120000.0,0.0,0.0,5.0,6000.0,10.99,0,0.05,0.0,3.0
6978,26.0,120000.0,0.0,10.0,5.0,6000.0,9.88,0,0.05,0.0,2.0
6979,26.0,125000.0,0.0,3.0,5.0,6000.0,12.53,0,0.05,0.0,2.0
6980,26.0,140000.0,0.0,2.0,5.0,6000.0,11.36,0,0.04,0.0,4.0
6981,25.0,141002.75,0.0,3.0,4.0,6000.0,13.48,0,0.04,0.0,2.0
6982,22.0,50750.0,1.0,2.0,5.0,10000.0,9.63,0,0.2,0.0,4.0
6983,26.0,38000.0,0.0,0.0,5.0,6025.0,10.99,0,0.16,0.0,3.0
6984,23.0,42000.0,0.0,7.0,5.0,6025.0,9.63,0,0.14,0.0,4.0
6985,22.0,50900.0,1.0,6.0,4.0,22000.0,11.039866610796844,0,0.43,0.0,3.0
6986,22.0,60000.0,0.0,0.0,6.0,6025.0,11.039866610796844,0,0.1,0.0,3.0
6987,25.0,50000.0,0.0,9.0,5.0,6075.0,10.0,0,0.12,0.0,2.0
6988,25.0,50988.0,2.0,9.0,5.0,4200.0,9.99,0,0.08,0.0,3.0
6989,22.0,51000.0,2.0,0.0,6.0,16000.0,7.9,0,0.31,0.0,3.0
6990,25.0,19200.0,0.0,3.0,5.0,6150.0,11.46,1,0.32,0.0,3.0
6991,24.0,35713.0,0.0,1.0,4.0,6150.0,11.03,0,0.17,0.0,3.0
6992,24.0,45000.0,1.0,0.0,4.0,10625.0,14.27,1,0.24,0.0,2.0
6993,24.0,77385.0,0.0,5.0,6.0,6150.0,5.99,0,0.08,0.0,4.0
6994,23.0,51000.0,1.0,5.0,6.0,4000.0,6.03,0,0.08,0.0,2.0
6995,23.0,51000.0,1.0,7.0,6.0,10000.0,6.03,0,0.2,0.0,3.0
6996,23.0,19200.0,0.0,1.0,1.0,6200.0,19.82,1,0.32,0.0,3.0
6997,26.0,51000.0,1.0,11.0,5.0,9000.0,9.99,0,0.18,0.0,3.0
6998,26.0,20000.0,0.0,9.0,6.0,6200.0,5.99,1,0.31,0.0,4.0
6999,23.0,51000.0,2.0,7.0,6.0,6000.0,5.42,0,0.12,0.0,4.0
7000,24.0,26000.0,0.0,2.0,3.0,6200.0,14.11,1,0.24,0.0,4.0
7001,22.0,51000.0,1.0,3.0,6.0,10000.0,8.49,0,0.2,0.0,3.0
7002,22.0,29004.0,0.0,6.0,4.0,6200.0,15.23,0,0.21,0.0,4.0
7003,22.0,30000.0,0.0,3.0,3.0,6200.0,11.039866610796844,0,0.21,0.0,3.0
7004,21.0,51000.0,1.0,5.0,5.0,13000.0,11.039866610796844,0,0.25,0.0,3.0
7005,26.0,39996.0,0.0,2.0,4.0,6200.0,13.79,0,0.16,0.0,2.0
7006,22.0,40000.0,0.0,2.0,5.0,6200.0,12.69,0,0.15,0.0,3.0
7007,23.0,42500.0,0.0,1.0,4.0,6200.0,13.92,0,0.15,0.0,2.0
7008,22.0,45000.0,0.0,7.0,4.0,6200.0,13.79,0,0.14,0.0,3.0
7009,23.0,51000.0,1.0,2.0,6.0,8000.0,7.49,0,0.16,0.0,3.0
7010,26.0,51000.0,1.0,2.0,6.0,4000.0,5.99,0,0.08,0.0,4.0
7011,22.0,46200.0,0.0,5.0,5.0,6200.0,12.42,0,0.13,0.0,3.0
7012,25.0,50606.0,0.0,3.0,6.0,6200.0,11.039866610796844,0,0.12,0.0,4.0
7013,26.0,51000.0,1.0,10.0,6.0,15825.0,6.99,0,0.31,0.0,3.0
7014,25.0,51000.0,1.0,6.0,4.0,3000.0,13.99,0,0.06,0.0,2.0
7015,23.0,51000.0,1.0,2.0,6.0,2400.0,7.49,0,0.05,0.0,3.0
7016,22.0,46000.0,0.0,1.0,3.0,6200.0,11.039866610796844,1,0.13,0.0,4.0
7017,23.0,56000.0,0.0,4.0,6.0,6200.0,8.49,0,0.11,0.0,2.0
7018,23.0,60000.0,0.0,1.0,5.0,6200.0,10.65,0,0.1,0.0,3.0
7019,25.0,51000.0,1.0,0.0,6.0,4200.0,7.29,0,0.08,0.0,2.0
7020,26.0,51000.0,1.0,3.0,6.0,12000.0,7.29,0,0.24,0.0,4.0
7021,23.0,45000.0,1.0,6.0,5.0,5000.0,10.74,1,0.11,0.0,2.0
7022,23.0,65000.0,0.0,8.0,6.0,6200.0,11.039866610796844,0,0.1,0.0,2.0
7023,25.0,51000.0,1.0,6.0,2.0,16750.0,16.4,0,0.33,0.0,4.0
7024,24.0,65000.0,0.0,0.0,6.0,6200.0,8.9,0,0.1,0.0,2.0
7025,26.0,69000.0,0.0,7.0,6.0,6200.0,7.88,0,0.09,0.0,3.0
7026,22.0,51000.0,1.0,6.0,6.0,6000.0,5.79,0,0.12,0.0,2.0
7027,26.0,51000.0,1.0,2.0,6.0,12000.0,6.17,0,0.24,0.0,4.0
7028,22.0,72000.0,0.0,4.0,6.0,6200.0,5.99,0,0.09,0.0,2.0
7029,25.0,51000.0,1.0,7.0,4.0,7600.0,12.23,0,0.15,0.0,3.0
7030,23.0,45000.0,0.0,0.0,4.0,6225.0,11.54,0,0.14,0.0,4.0
7031,21.0,63250.0,0.0,2.0,5.0,6225.0,10.99,0,0.1,0.0,4.0
7032,22.0,51000.0,1.0,6.0,5.0,7000.0,11.12,0,0.14,0.0,3.0
7033,23.0,51000.0,1.0,7.0,6.0,10000.0,7.14,0,0.2,0.0,2.0
7036,24.0,51000.0,2.0,8.0,6.0,9000.0,7.14,0,0.18,0.0,3.0
7037,22.0,19200.0,0.0,2.0,6.0,6250.0,7.51,1,0.33,0.0,3.0
